Date	SYBASE	WM	MICROSTRATEGY	XEROX	LH	ENRON	GLOBALCROSSING	QWEST	ADELPHIA	PEREGRINE	CMSENERGY	DYNEGYHOLDINGS	MCIWORLDCOM	ELPASO	HALLIBURTON	MERRILLLYNCH	MERCKCOMPANY	DUKEENERGY	BRISTOLMYERS	NICORDEAD	MIRANT	IMCLONESYS	SP500
10-5-2002	145,5	368,29	15,43	98,25	97,72	54,83	0,49	72,1	42,63	57,78	390,8	253,81	144,11	100,771	312,27	4876,84	4491,12	4580,3	3543,55	2425,36	28,08	193,86	1054,99
13-5-2002	150,79	368,29	16,95	101,07	97,72	52,09	0,42	71,96	42,07	70,22	325,16	253,81	144,11	99,171	319,41	4946,12	4574,3	4586,62	3577,6	2451,04	27,8	202,57	1074,56
14-5-2002	155,4	368,29	16,66	109,03	97,72	51,81	0,42	78,68	39,57	64,44	345,02	253,81	144,11	97,027	316,4	5061,2	4643,75	4671,28	3808,38	2457,85	30,82	221,29	1097,28
15-5-2002	155,86	368,29	16,29	105,36	97,72	51,81	0,38	77,11	39,57	71,56	349,07	253,81	144,11	97,909	315,09	4955,52	4595,3	4607,47	3786,94	2458,37	29,92	215	1091,07
16-5-2002	155,86	368,29	15,24	108,3	97,72	48,25	0,38	79,11	39,51	73,33	308,95	253,81	144,11	97,257	315,28	5143,4	4571,07	4417,77	3788,2	2444,23	28,22	186,56	1098,23
17-5-2002	169,55	368,29	14,11	107,81	97,72	47,7	0,36	73,96	39,51	64,89	310,17	253,81	144,11	97,638	320,35	5171,59	4694,63	4267,54	3842,42	2458,37	27,35	191,57	1106,59
20-5-2002	160	368,29	14,49	108,05	97,72	43,86	1,21	75,68	39,51	66,67	334,28	253,81	144,11	97,244	324,3	5094,08	4700,29	4373,21	3866,38	2474,09	29,85	158,86	1091,88
21-5-2002	158,27	368,29	13,92	108,67	97,72	42,77	0,67	71,96	39,51	68	343,8	253,81	144,11	97,481	327,88	5149,27	4667,98	4352,84	3794,5	2480,38	29,78	144,57	1079,88
22-5-2002	151,83	368,29	13,25	108,3	97,72	46,6	0,6	71,96	39,51	68	355,75	253,81	144,11	98,843	338,6	5049,46	4645,37	4457,24	3894,13	2527,01	30,89	155,71	1086,02
23-5-2002	153,67	368,29	13,73	114,42	97,72	46,05	0,57	72,96	18,19	70,67	358,59	253,81	144,11	99,653	364,94	5108,18	4643,75	4499,25	3899,17	2556,35	33,07	150	1097,08
24-5-2002	158,73	368,29	13,53	111,61	97,72	46,6	0,59	73,1	19,23	73,82	370,95	253,81	144,11	99,848	359,29	5043,59	4562,18	4417,77	3833,6	2562,12	34,63	152,14	1083,82
27-5-2002	158,73	368,29	13,53	111,61	97,72	46,6	0,59	73,1	19,23	73,82	370,95	253,81	144,11	99,868	359,29	5043,59	4562,18	4417,77	3833,6	2562,12	34,63	152,14	1083,82
28-5-2002	156,78	368,29	12,69	107,81	97,72	46,6	0,57	74,39	13,89	59,56	375,61	253,81	144,11	99,919	364	4967,26	4525,84	4403,77	3817,2	2565,26	34,11	153,57	1074,55
29-5-2002	154,94	368,29	12,12	109,4	97,72	45,23	0,64	72,39	8,05	62,67	365,68	253,81	144,11	102,914	352,15	4921,46	4613,87	4266,27	3786,94	2531,73	32,65	142,86	1067,66
30-5-2002	154,82	368,29	11,17	109,89	97,72	45,78	0,6	74,39	8,05	64	367,5	253,81	144,11	102,64	347,82	4786,42	4554,11	4046,02	3764,24	2533,3	31,34	139,43	1064,66
31-5-2002	154,01	368,29	11,64	109,89	97,72	46,05	0,58	73,82	4,86	61,33	365,88	253,81	144,11	102,534	348,95	4780,55	4611,45	4075,3	3924,39	2518,1	32,89	138	1067,14
3-6-2002	145,27	368,29	11,64	106,95	97,72	45,78	0,57	72,96	5,48	71,56	359,2	253,81	144,11	102	344,81	4551,56	4459,62	3908,52	3761,72	2452,61	28,74	125,71	1040,68
4-6-2002	149,41	368,29	11,83	105,36	97,72	46,05	0,6	72,67	5,9	69,78	358,99	253,81	144,11	101,909	339,45	4670,16	4413,59	4035,83	3612,91	2474,09	29,95	127,86	1040,69
5-6-2002	148,95	368,29	12,2	105,6	97,72	43,86	0,58	72,39	5,61	65,33	354,54	253,81	144,11	101,955	336,8	4826,34	4466,08	3987,45	3541,03	2440,03	30,23	124	1049,9
6-6-2002	141,01	368,29	12,78	102,54	97,72	43,86	0,55	71,53	4,58	49,78	342,38	253,81	144,11	102,241	333,77	4710,09	4323,85	3905,97	3303,95	2416,98	28,53	105,71	1029,15
7-6-2002	144,12	368,29	12,69	100,21	97,72	41,67	0,54	70,67	2,08	48,44	347,85	253,81	144,11	101,981	334,9	4699,52	4281,59	3819,4	3414,93	2435,84	28,57	120,71	1027,53
10-6-2002	140,43	368,29	11,55	101,93	97,72	41,12	0,54	68,24	1,25	51,56	340,15	253,81	144,11	101,61	323,54	4664,29	4413,25	3703,55	3392,23	2457,33	27,6	109,71	1030,74
11-6-2002	138,94	368,29	10,89	96,29	97,72	38,38	0,51	65,09	1,46	47,11	306,12	253,81	144,11	101,864	312,36	4548,04	4216,56	3707,36	3278,73	2454,71	26,66	107,86	1013,6
12-6-2002	133,99	368,29	9,56	94,82	97,72	35,91	0,47	61,37	0,83	45,33	263,57	253,81	144,11	102,096	322,02	4551,56	4225,5	3835,95	3208,11	2487,19	26,8	111,86	1020,26
13-6-2002	134,56	368,29	10,22	95,8	97,72	31,8	0,47	61,08	0,97	53,78	270,26	253,81	144,11	102,54	323,92	4544,52	4228,76	3946,71	3389,71	2481,43	27,46	115,43	1009,56
14-6-2002	134,1	368,29	10,51	95,07	97,72	30,43	0,51	59,37	1,04	52,44	256,48	253,81	144,11	102,999	318,23	4579,74	4267,77	3947,99	3379,62	2462,56	26,97	125,57	1007,27
17-6-2002	142,04	368,29	10,99	100,09	97,72	28,78	0,48	71,53	1,18	51,51	269,45	253,81	144,11	103,291	323,54	4774,68	4337,66	4037,11	3297,65	2531,2	30,64	138,29	1036,17
18-6-2002	137,67	368,29	10,6	98,25	97,72	29,06	0,45	73,53	1,53	53,33	274,31	253,81	144,11	102,725	321,07	4802,86	4304,34	4191,16	3348,09	2526,49	31,09	158,29	1037,14
19-6-2002	129,5	368,29	10,04	93,72	97,72	31,53	0,51	71,24	1,18	53,33	273,1	253,81	144,11	103,491	317,66	4661,95	4270,21	4179,7	3312,78	2496,62	30,33	163	1019,99
20-6-2002	125,47	368,29	9,85	96,17	97,72	31,25	0,43	67,52	1,18	50,67	258,51	253,81	144,11	102,87	313,5	4576,22	4242,57	3946,71	3266,12	2509,72	28,6	129	1006,29
21-6-2002	128,92	368,29	6,82	109,89	97,72	30,98	0,4	65,66	1,04	44,4	268,84	253,81	144,11	102,921	307,81	4515,16	4062,14	4043,47	3171,54	2520,72	30,12	124,29	989,14
24-6-2002	120,29	368,29	5,68	104,99	97,72	30,98	0,39	63,23	0,9	40,89	266,41	253,81	144,11	102,443	307,62	4582,09	4023,13	4030,74	3170,28	2502,39	28,29	127,43	992,72
25-6-2002	119,71	368,29	5,59	95,68	97,72	30,7	0,38	59,94	0,97	44,44	258,31	253,81	144,11	102,465	304,59	4562,13	3986,56	4035,83	3177,85	2517,58	25,66	127,86	976,14
26-6-2002	120,4	368,29	5,21	93,11	97,72	30,7	0,39	25,61	1,04	36,89	222,85	253,81	144,11	102,396	293,99	4472,88	4090,59	3983,63	3257,29	2511,82	24,41	129,71	973,52
27-6-2002	123,17	368,29	5,02	98,01	97,72	30,98	0,38	39,48	1,04	15,56	211,91	253,81	144,11	101,973	298,34	4647,85	4135,29	3926,34	3305,22	2504,94	23,37	115,71	990,64
28-6-2002	121,44	368,29	4,73	85,39	97,72	29,06	0,38	40,06	1,11	13,33	222,45	253,81	144,11	102,056	301,94	4755,89	4115,79	3959,44	3240,9	2420,29	25,28	124,21	989,81
1-7-2002	114,3	368,29	4,83	83,92	97,72	28,78	0,32	32,9	1,08	16	224,27	253,81	144,11	101,707	287,17	4556,26	3962,18	3865,23	3252,25	2490,65	21,16	110,76	968,65
2-7-2002	107,63	368,29	4,54	80,24	97,72	24,67	0,32	27,61	1,18	17,33	216,37	253,81	144,11	101,436	274,67	4374,24	3813,44	3819,4	3112,27	2429,82	19,77	104,86	948,09
3-7-2002	116,26	368,29	4,73	74	97,72	22,75	0,32	24,32	1,08	17,78	205,63	253,81	144,11	101,329	272,77	4432,96	3842,7	3787,57	3146,71	2419,77	19,04	100	953,99
4-7-2002	116,26	368,29	4,73	74	97,72	22,75	0,32	24,32	1,08	17,78	205,63	253,81	144,11	101,348	272,77	4432,96	3842,7	3787,57	3146,71	2419,77	19,04	100	953,99
5-7-2002	119,14	368,29	5,4	79,26	97,72	24,4	0,35	26,04	1,15	28	213,74	253,81	144,11	100,798	283,76	4622,02	3971,11	3857,59	3252,58	2438,28	19,94	105,14	989,03
8-7-2002	117,41	368,29	5,02	75,96	97,72	24,95	0,42	30,04	1,18	24,89	203,4	253,81	144,11	101,505	271,44	4569,17	3885,78	3858,87	3159,47	2440,93	18,46	103,56	976,98
9-7-2002	111,65	368,29	4,45	74,73	97,72	24,67	0,51	37,19	1,24	25,78	199,15	253,81	144,11	101,891	267,47	4391,86	3718,35	3699,73	3045,95	2381,68	17,35	103,99	952,83
10-7-2002	111,54	368,29	4,64	75,34	97,72	24,12	0,5	25,32	1,35	31,56	202,39	253,81	144,11	102,983	256,67	4302,61	3541,17	3310,15	2952,83	2304,97	14,85	93,14	920,47
11-7-2002	110,73	368,29	4,54	78,28	97,72	25,22	0,4	26,75	1,53	31,11	207,66	253,81	144,11	101,48	251,37	4375,41	3598,87	3558,41	2820,18	2285,39	17,42	97,57	927,37
12-7-2002	108,2	368,29	4,54	79,02	97,72	26,04	0,39	27,61	1,6	31,56	207,66	253,81	144,11	101,745	256,1	4430,61	3702,09	3151,01	2895,44	2211,86	17,28	100,86	921,39
15-7-2002	112,35	368,29	4,73	76,69	97,72	26,04	0,39	28,61	1,6	28,49	219,61	253,81	144,11	97,726	248,15	4339,01	3714,28	3018,6	3048,5	2116,1	17,24	111,29	917,93
16-7-2002	113,04	368,29	4,45	77,79	97,72	26,87	0,38	30,76	1,46	24,44	210,7	253,81	144,11	94,873	247,2	4385,98	3576,93	2834	3058,7	2026,7	17,31	109,86	901,05
17-7-2002	116,26	368,29	5,11	77,18	97,72	26,04	0,43	34,19	1,46	21,82	208,67	253,81	144,11	95,972	243,41	4477,58	3616,75	2854,37	3077,83	2033,58	16,07	119,57	906,04
18-7-2002	111,77	368,29	4,92	77,43	97,72	26,04	0,49	39,2	1,15	19,56	204,62	253,81	144,11	90,524	240,76	4454,09	3413,57	2637,93	2869,93	2010,83	15,51	122	881,56
19-7-2002	122,01	368,29	4,73	70,93	97,72	26,04	0,42	35,62	1,04	18,22	176,86	253,81	144,11	84,06	218,79	4344,88	3372,93	2539,9	2831,66	1203,53	15,58	121,29	847,76
22-7-2002	118,56	368,29	4,64	72,89	97,72	24,67	0,38	33,05	0,9	19,11	178,69	253,81	144,11	82,611	188,86	4200,45	3251,83	2457,15	2780,64	1229,46	14,02	109,29	819,85
23-7-2002	118,79	368,29	4,73	67,14	97,72	24,67	0,39	25,03	0,9	18,22	153,16	253,81	144,11	71,527	172,38	3969,11	3173,8	2418,95	2691,35	1219,4	9,59	102,71	797,7
24-7-2002	120,29	368,29	4,54	65,54	97,72	25,22	0,38	24,32	1,04	16,44	153,97	253,81	144,11	69,517	212,16	4139,38	3462,33	2809,81	2621,2	1233,16	12,47	102,71	843,42
25-7-2002	120,86	368,29	4,45	75,96	97,72	27,41	0,37	23,03	0,9	14,67	164,71	253,81	144,11	70,571	237,54	3969,11	3613,5	2869,64	2672,22	1255,91	11,67	95	838,68
26-7-2002	122,13	368,29	4,26	78,04	97,72	27,41	0,35	21,46	0,97	11,56	155,19	253,81	144,11	67,468	245,87	4029	3738,67	2858,18	2646,71	1267,02	10,56	100	852,84
29-7-2002	130,42	368,29	4,54	78,28	97,72	28,51	0,32	21,32	1,04	12,89	151,74	253,81	144,11	66,453	262,73	4256,81	3938,6	2851,82	2873,75	1302,46	10,18	109,87	898,96
30-7-2002	139,63	368,29	4,54	86,98	97,72	29,88	0,38	18,45	0,9	11,56	158,02	253,81	144,11	77,849	257,62	4286,17	3942,67	3173,92	2904,36	1393,98	13,71	101,86	902,78
31-7-2002	139,86	368,29	6,39	85,14	97,72	31,25	0,35	18,31	0,94	10,67	164,51	253,81	144,11	82,045	250,04	4205,14	4031,26	3245,22	2988,55	1428,37	12,47	101,57	911,62
1-8-2002	139,17	368,29	6,03	80,61	97,72	40,02	0,39	21,46	1,04	11,11	161,47	253,81	144,11	90,338	237,92	4081,29	3897,15	3238,85	2883,95	1372,82	12,71	95,86	884,66
2-8-2002	136,06	368,29	5,19	78,28	97,72	53,18	0,44	22,6	1,15	14,22	159,64	253,81	144,11	89,323	226,55	3942,1	3889,84	3088,62	2922,22	1341,08	12,08	98,43	864,24
5-8-2002	135,83	368,29	5	71,91	97,72	46,05	0,38	24,18	1,04	13,78	155,39	253,81	144,11	86,24	217,84	3722,7	3701,28	3072,07	2802,32	1322,57	10,15	93,71	834,6
6-8-2002	141,7	368,29	5,21	76,57	97,72	41,12	0,35	19,31	1,04	14,6	160,66	253,81	144,11	84,191	230,34	3815,89	3806,13	3182,83	2861	1320,45	11,25	99,14	859,57
7-8-2002	149,64	368,29	5,54	80,24	97,72	39,48	0,31	17,17	1,01	14,67	182,94	253,81	144,11	84,766	230,72	3873,69	3978,43	3278,32	2965,59	1359,07	10,46	95,43	876,77
8-8-2002	152,52	368,29	6,22	79,02	97,72	46,33	0,32	17,17	0,9	13,33	193,68	253,81	144,11	83,751	250,23	4140,27	4092,21	3321,61	3003,85	1423,08	10,53	96,43	905,46
9-8-2002	156,89	368,29	6,67	76,81	97,72	42,77	0,17	17,74	0,94	14,22	196,98	253,81	144,11	82,736	261,03	4206,32	4146,67	3352,16	3056,15	1418,32	11,22	104,86	908,64
12-8-2002	153,44	368,29	7,95	70,08	97,72	43,04	0,23	16,02	0,9	15,11	198,01	253,81	144,11	80,687	258,56	4089,55	4165,36	3400,54	3065,08	1455,35	11,77	114,57	903,8
13-8-2002	144,81	368,29	8,34	72,04	97,72	43,86	0,2	15,88	0,9	18,22	181,5	253,81	144,11	83,292	253,26	3996,36	4037,76	3389,08	2905,64	1383,93	10,73	105,73	884,21
14-8-2002	155,74	368,29	8,34	75,1	97,72	43,04	0,16	21,46	0,94	16	200,49	253,81	144,11	83,35	268,6	4160,32	4152,36	3567,96	3011,51	1410,91	10,94	113,43	919,62
15-8-2002	158,85	368,29	8,44	79,02	97,72	43,04	0,17	21,89	0,9	12,44	201,11	253,81	144,11	87,507	286,41	4284,17	4110,91	3593,67	2890,33	1452,71	10,56	128,86	930,25
16-8-2002	166,33	368,29	8,8	80,61	97,72	46,05	0,18	27,61	0,83	12,89	186,45	253,81	144,11	87,526	281,29	4257,04	4063,77	3423,95	2931,15	1441,6	10,39	132	928,77
19-8-2002	166,91	368,29	9,94	84,9	97,72	47,43	0,2	32,04	0,9	12,89	198,84	253,81	144,11	89,097	281,67	4465,82	4166,18	3537,1	3038,29	1522,01	10,46	118,01	950,72
20-8-2002	167,48	368,29	11,72	84,9	97,72	43,86	0,21	42,2	0,9	12,44	205,86	253,81	144,11	90,151	266,9	4415,11	4115,79	3542,24	3033,19	1535,23	10,39	117,29	937,43
21-8-2002	174,27	368,29	11,68	82,08	97,72	46,6	0,2	42,06	0,9	12,44	209,37	253,81	144,11	91,761	269,55	4446,95	4216,56	3646,39	3137,78	1584,43	11,11	125,71	949,36
22-8-2002	174,39	368,29	12,55	85,51	97,72	52,91	0,2	41,63	0,97	12,44	227,54	253,81	144,11	93,331	284,14	4514,19	4372,61	3600,1	3279,37	1614,59	13,68	135,86	962,7
23-8-2002	167,02	368,29	11,25	83,92	97,72	60,31	0,2	38,48	0,97	18,22	227,13	253,81	144,11	93,351	278,07	4424,54	4271,83	3484,38	3243,65	1581,79	13,43	128,87	940,86
26-8-2002	166,22	368,29	11,71	87,23	97,72	76,76	0,2	38,2	0,97	21,78	231,05	253,81	144,11	93,37	283,95	4485,88	4280,77	3582,1	3317,63	1626,23	13,68	128,86	947,95
27-8-2002	159,54	368,29	10,83	85,76	97,72	52,36	0,2	39,63	0,97	28,89	232,91	253,81	144,11	93,907	289,82	4422,18	4198,68	3440,67	3225,8	1599,77	13,75	131,57	934,82
28-8-2002	155,4	368,29	8,8	82,82	97,72	50,17	0,2	43,06	1,01	26,22	223	253,81	144,11	93,945	283,19	4274,74	4115,79	3508,81	3196,46	1531	12,98	122,57	917,87
29-8-2002	160,81	368,29	9,85	86,86	97,72	54,83	0,2	45,49	0,9	22,22	214,74	253,81	144,11	92,931	279,4	4260,58	4123,91	3503,67	3098,24	1517,78	13,16	123,57	917,8
30-8-2002	161,27	368,29	10,69	85,88	97,72	61,68	0,18	46,92	1,01	12,22	218,04	253,81	144,11	92,95	287,92	4272,38	4106,03	3449,67	3182,43	1502,43	13,09	118,57	916,07
2-9-2002	161,27	368,29	10,69	85,88	97,72	61,68	0,18	46,92	1,01	12,22	218,04	253,81	144,11	92,969	287,92	4272,38	4106,03	3449,67	3182,43	1502,43	13,09	118,57	916,07
3-9-2002	154,47	368,29	11,01	82,82	97,72	56,2	0,18	46,64	1,01	12	208,96	253,81	144,11	92,989	263,77	4031,75	3890,65	3264,52	3061,25	1447,41	12,05	108,14	878,02
4-9-2002	156,55	368,29	11,73	84,04	97,72	54,55	0,18	51,5	1,01	12,13	213,71	253,81	144,11	93,047	263,96	4207,5	4022,32	3267,09	3174,78	1484,98	11,7	109,43	893,4
5-9-2002	151,6	368,29	12,31	85,02	97,72	50,99	0,17	45,78	1,01	10,89	214,53	253,81	144,11	90,998	261,48	4045,9	3954,36	3272,23	3202,84	1486,03	11,88	106,57	879,15
6-9-2002	155,4	368,29	11,29	84,04	97,72	49,34	0,17	42,92	1,04	10,58	210,4	253,81	144,11	91,017	264,54	4121,39	3978,93	3213,09	3220,69	1505,61	11,25	113,57	893,92
9-9-2002	155,63	368,29	11,46	84,53	97,72	47,97	0,16	45,35	0,99	11,33	207,93	253,81	144,11	91,037	264,35	4258,22	4044,42	3234,95	3228,35	1544,76	11,22	114,29	902,96
10-9-2002	157,93	368,29	11,01	83,8	97,72	48,25	0,16	43,49	0,97	11,11	197,19	253,81	144,11	92,09	273,52	4340,79	4064,07	3097,37	3307,43	1482,33	10,66	117,14	909,58
11-9-2002	158,16	368,29	10,47	85,63	97,72	49,07	0,16	45,49	0,97	11,16	207,93	253,81	144,11	92,148	274,29	4295,97	4058,34	2997,08	3294,67	1518,3	11,39	112,3	909,45
12-9-2002	154,13	368,29	9,99	82,94	97,72	47,15	0,16	51,5	1,01	11,24	200,29	253,81	144,11	92,168	267,6	4286,53	4019,86	2898,08	3202,84	1465,4	11,18	110,71	886,91
13-9-2002	152,52	368,29	10,04	86,98	97,72	43,86	0,18	49,93	0,94	10,98	201,94	253,81	144,11	93,221	270,08	4290,07	4033,78	2954,65	3330,39	1509,31	10,98	109,57	889,81
16-9-2002	151,37	368,29	9,67	87,23	97,72	41,67	0,17	47,35	1,01	10,27	205,04	253,81	144,11	93,241	279,06	4300,69	3996,12	2953,37	3309,98	1541,58	10,8	104,29	891,1
17-9-2002	149,06	368,29	9,74	85,63	97,72	40,02	0,17	45,06	1,01	9,33	201,32	253,81	144,11	93,777	270,46	4225,2	3875,77	2814,51	3213,04	1474,92	9,8	103,57	873,52
18-9-2002	144,46	368,29	9,7	86	97,72	38,93	0,2	42,49	1,01	8,89	206,07	253,81	144,11	92,801	267,21	4188,63	3852,85	2908,37	3170,95	1509,31	9,56	106,71	869,46
19-9-2002	138,71	368,29	9,37	80,86	97,72	35,91	0,19	40,77	0,98	8,8	183,56	253,81	144,11	92,821	252,3	3998,72	3699,75	2754,08	3061,25	1471,22	8,69	100,57	843,32
20-9-2002	138,13	368,29	9,54	85,63	97,72	36,46	0,2	40,77	0,97	9,07	175,72	253,81	144,11	90,771	248,1	3986,92	3744,78	2622,93	3095,69	1496,61	8,03	96,29	845,39
23-9-2002	135,25	368,29	9,56	81,71	97,72	35,64	0,21	39,91	0,94	3,56	172,2	253,81	144,11	79,931	252,3	3880,76	3704,66	2547,07	3091,87	1461,7	7,79	87,29	833,7
24-9-2002	132,37	368,29	9,2	73,02	97,72	32,35	0,2	37,34	0,97	3,11	158,99	253,81	144,11	68,573	236,63	3838,3	3757,88	2473,78	3131,41	1436,83	7,03	115,29	819,29
25-9-2002	139,17	368,29	8,84	68,61	97,72	33,99	0,2	36,05	0,9	3,24	163,74	253,81	144,11	68,631	248,48	4008,16	3905,24	2359,35	3258,96	1489,74	7,34	128	839,66
26-9-2002	140,89	368,29	8,62	67,75	97,72	36,19	0,19	35,05	0,9	2,67	168,69	253,81	144,11	75,891	258,04	4058,88	3991,21	2459,64	3338,04	1551,63	7,55	122,14	854,95
27-9-2002	137,21	368,29	8,03	64,44	97,72	34,82	0,19	32,33	0,91	2,8	162,5	253,81	144,11	75,911	252,11	3904,36	3787,35	2455,78	3123,75	1510,79	6,96	113,43	827,37
30-9-2002	133,76	368,29	7,7	60,64	97,72	30,98	0,18	32,62	0,87	2,49	166,42	253,81	144,11	73,763	246,76	3886,66	3742,32	2513,64	3035,74	1515,62	7,65	111,43	815,28
1-10-2002	138,01	368,29	7,64	61,5	97,72	31,25	0,17	38,48	0,87	2,62	170,97	253,81	144,11	74,325	268,55	4063,6	3797,17	2568,93	3118,65	1545,72	7,86	108,86	847,91
2-10-2002	133,64	368,29	7,07	63,71	97,72	30,7	0,19	35,19	0,9	2,67	160,85	253,81	144,11	72,76	267,21	3910,25	3843,84	2466,07	2986	1522,61	7,44	103	827,91
3-10-2002	131,22	368,29	7,76	61,13	97,72	30,7	0,16	33,47	0,8	2,62	161,05	253,81	144,11	69,528	279,06	3684,96	3789,8	2490,5	2988,58	1497,89	7,17	103,57	818,95
4-10-2002	127,19	368,29	7,21	58,93	97,72	30,15	0,16	31,19	0,8	2,67	149,9	253,81	144,11	65,212	273,33	3558,74	3623,61	2360,64	2809,14	1418,34	6,82	111	800,58
7-10-2002	127,31	368,29	7,1	56,48	97,72	28,24	0,16	29,33	0,8	2,58	141,23	253,81	144,11	62,522	267,6	3353,5	3612,96	2365,78	2827,21	1393,08	5,4	102,71	785,28
8-10-2002	130,3	368,29	7,01	55,25	97,72	27,41	0,13	27,9	0,73	2,58	123,27	253,81	144,11	62,542	256,7	3526,9	3766,06	2328,49	2882,72	1375,35	4,88	102	798,55
9-10-2002	128,12	368,29	7,01	52,68	97,72	27,14	0,11	28,32	0,83	2,62	119,55	253,81	144,11	58,266	244,28	3368,83	3735,77	2129,2	2792,35	1340,95	4,12	100,29	776,76
10-10-2002	134,45	368,29	7,76	54,15	97,72	29,33	0,11	34,05	0,83	2,67	124,51	253,81	144,11	59,371	261,1	3577,62	3766,88	2431,35	2717,48	1468,33	4,36	98	803,92
11-10-2002	138,71	368,29	8,9	61,5	97,72	34,27	0,12	34,76	0,87	2,49	135,45	253,81	144,11	63,728	268,93	3784,04	3872,49	2486,64	2793,64	1489,29	4,4	100,7	835,32
14-10-2002	143,77	368,29	8,99	64,69	97,72	32,9	0,1	36,48	0,87	2,58	135,45	253,81	144,11	63,748	281,93	3900,82	4060,8	2458,35	2908,54	1523,69	4,19	105,14	841,44
15-10-2002	145,73	368,29	9,3	71,06	97,72	33,99	0,12	39,91	0,9	2,76	152,8	253,81	144,11	65,937	286,71	4245,25	4165,59	2449,35	2949,85	1552,71	3,77	110	881,27
16-10-2002	141,58	368,29	8,78	64,44	97,72	33,17	0,12	38,91	0,9	2,71	143,5	253,81	144,11	65,456	280,4	4234,63	4085,36	2397,92	2940,81	1492,51	4,02	110,57	860,02
17-10-2002	144,81	368,29	10,51	71,3	97,72	30,7	0,12	40,77	0,83	2,49	152,38	253,81	144,11	65,476	285,75	4422,18	4154,95	2405,64	3057	1501,11	4,12	112,57	879,2
18-10-2002	146,76	368,29	12,34	72,77	97,72	30,98	0,19	39,2	0,89	2,53	152,59	253,81	144,11	63,328	293,02	4429,26	4177,87	2409,49	3084,11	1514,01	4,12	111,84	884,39
21-10-2002	145,61	368,29	12,12	85,51	97,72	29,33	0,21	42,92	0,9	2,58	154,86	253,81	144,11	63,348	301,24	4569,63	4187,7	2581,79	3027,31	1606,45	5,02	111,27	899,72
22-10-2002	139,86	368,29	12,17	82,08	97,72	29,33	0,19	45,06	0,9	2,67	150,11	253,81	144,11	65,537	290,53	4542,5	4146,76	2526,5	3046,67	1572,06	5,19	105,7	890,16
23-10-2002	140,32	368,29	12,38	78,53	97,72	29,06	0,19	45,92	0,9	2,62	152,38	253,81	144,11	65,598	299,71	4601,48	4204,89	2589,5	3071,2	1604,3	5,19	108,57	896,14
24-10-2002	141,81	368,29	11,93	79,02	97,72	27,96	0,16	46,21	0,9	2,62	152,8	253,81	144,11	67,787	289	4550,75	4133,66	2453,21	3120,26	1594,63	5,85	110,86	882,5
25-10-2002	143,31	368,29	12,14	78,53	97,72	28,51	0,16	46,64	0,87	2,62	157,96	253,81	144,11	69,433	284,42	4717,07	4331,79	2512,36	3117,68	1610,75	5,71	116,59	897,65
28-10-2002	151,14	368,29	12,1	76,32	97,72	27,69	0,16	49,5	0,9	3,38	162,09	253,81	144,11	69,975	284,61	4649,84	4439,86	2597,22	3098,31	1597,85	5,92	114,43	890,23
29-10-2002	144,46	368,29	11,28	73,75	97,72	27,41	0,15	45,49	0,87	4	160,02	253,81	144,11	70,538	282,5	4632,14	4376	2529,07	3033,76	1628,49	6,23	102,57	882,15
30-10-2002	148,03	368,29	11,46	76,57	97,72	27,41	0,15	48,5	1,04	4	161,05	253,81	144,11	71,141	291,68	4596,76	4440,68	2593,36	3162,86	1687,07	6,13	102,86	890,71
31-10-2002	147,45	368,29	11,62	81,35	97,72	27,96	0,16	48,5	0,87	4	161,67	253,81	144,11	72,245	309,26	4476,44	4440,68	2634,5	3177,06	1668,26	7,41	102,3	885,76
1-11-2002	149,64	368,29	12,17	86,49	97,72	28,24	0,16	51,36	0,9	3,82	168,08	253,81	144,11	72,808	326,85	4527,16	4425,94	2625,5	3254,52	1719,86	7,41	111,43	900,96
4-11-2002	154,82	368,29	14,23	87,96	97,72	27,69	0,15	55,79	0,83	3,73	178,81	253,81	144,11	76,08	317,67	4617,99	4394,83	2742,5	3273,88	1744,58	7,65	116,14	908,35
5-11-2002	153,78	368,29	13,54	90,54	97,72	27,41	0,16	54,93	0,8	3,69	171,38	253,81	144,11	76,643	311,18	4661,63	4437,4	2772,08	3339,72	1770,38	7,96	120,43	915,39
6-11-2002	155,97	368,29	13,96	93,48	97,72	26,32	0,13	58,51	0,82	2,98	184,18	253,81	144,11	74,535	343,1	4713,54	4584,77	2810,65	3484,31	1784,35	10,18	132	923,76
7-11-2002	151,83	368,29	12,97	89,68	97,72	24,67	0,16	59,37	0,83	2,89	170,69	253,81	144,11	75,64	316,34	4532,34	4537,29	2675,65	3440,42	1697,28	7,44	128	902,65
8-11-2002	148,49	368,29	12,37	88,82	97,72	24,67	0,17	57,22	0,9	3,11	170,69	253,81	144,11	74,576	316,91	4464,83	4578,22	2566,36	3472,69	1652,68	7,79	128,14	894,74
11-11-2002	145,38	368,29	11,64	86,62	97,72	24,95	0,16	53,07	0,82	3,02	168,59	253,81	144,11	74,596	307,74	4333,37	4505,36	2367,06	3370,7	1640,85	6,61	128,29	876,19
12-11-2002	147,8	368,29	12,36	88,45	97,72	24,4	0,15	55,36	0,8	3,2	169,64	253,81	144,11	74,617	303,34	4389,04	4488,16	2412,07	3439,13	1620,96	6,51	139,29	882,95
